HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457623.86844,2016-08-23.3701239,be,1.68,16.092,13.587,0.022,14.095,0.283,V
2457624.90396,2016-08-24.4055859,be,1.54,16.147,13.637,0.022,13.458,0.268,V
2457624.90525,2016-08-24.4068718,be,1.51,16.184,13.673,0.022,13.020,0.259,V
2457624.90653,2016-08-24.4081596,be,1.56,16.168,13.641,0.021,13.407,0.263,V
2457629.84610,2016-08-29.3474710,be,1.44,16.241,13.639,0.020,13.446,0.246,V
2457629.84737,2016-08-29.3487451,be,1.45,16.235,13.639,0.020,13.444,0.247,V
2457629.84866,2016-08-29.3500346,be,1.44,16.291,13.626,0.019,13.599,0.235,V
2457633.83601,2016-09-02.3371668,be,2.21,16.181,13.633,0.021,13.516,0.261,V
2457633.83729,2016-09-02.3384504,be,2.19,16.162,13.599,0.021,13.938,0.266,V
2457633.83860,2016-09-02.3397552,be,2.21,16.136,13.616,0.021,13.724,0.271,V
2457635.88666,2016-09-04.3877035,be,1.57,16.192,13.621,0.020,13.660,0.257,V
